sample_id,nominal_audio,nominal_video,audio_effective,file_exists,visual_effective,decoded_frames,reason,media_sha256
s011829,False,False,False,False,False,0,file_missing,
s011830,False,False,False,False,False,0,file_missing,
s011831,False,False,False,False,False,0,file_missing,
s011832,False,False,False,False,False,0,file_missing,
s011833,False,False,False,False,False,0,file_missing,
s011834,False,False,False,False,False,0,file_missing,
s011835,False,False,False,False,False,0,file_missing,
s011836,False,False,False,False,False,0,file_missing,
s011837,False,False,False,False,False,0,file_missing,
s011838,False,False,False,False,False,0,file_missing,
s011839,False,False,False,False,False,0,file_missing,
s011840,False,False,False,False,False,0,file_missing,
s011841,False,False,False,False,False,0,file_missing,
s011842,False,False,False,False,False,0,file_missing,
s011843,False,False,False,False,False,0,file_missing,
s011844,False,False,False,False,False,0,file_missing,
s011845,False,False,False,False,False,0,file_missing,
s011846,False,False,False,False,False,0,file_missing,
s011847,False,False,False,False,False,0,file_missing,
s011848,False,False,False,False,False,0,file_missing,
s011849,False,False,False,False,False,0,file_missing,
s011850,False,False,False,False,False,0,file_missing,
s011851,False,False,False,False,False,0,file_missing,
s011852,False,False,False,False,False,0,file_missing,
s011853,False,False,False,False,False,0,file_missing,
s011854,False,False,False,False,False,0,file_missing,
s011855,False,False,False,False,False,0,file_missing,
s011856,False,False,False,False,False,0,file_missing,
s011857,False,False,False,False,False,0,file_missing,
s011858,False,False,False,False,False,0,file_missing,
s011859,False,False,False,False,False,0,file_missing,
s011860,False,False,False,False,False,0,file_missing,
s011861,False,False,False,False,False,0,file_missing,
s011862,False,False,False,False,False,0,file_missing,
s011863,False,False,False,False,False,0,file_missing,
s011864,False,False,False,False,False,0,file_missing,
s011865,False,False,False,False,False,0,file_missing,
s011866,False,False,False,False,False,0,file_missing,
s011867,False,False,False,False,False,0,file_missing,
s011868,False,False,False,False,False,0,file_missing,
s011869,False,False,False,False,False,0,file_missing,
s011870,False,False,False,False,False,0,file_missing,
s011871,False,False,False,False,False,0,file_missing,
s011872,False,False,False,False,False,0,file_missing,
s011873,False,False,False,False,False,0,file_missing,
s011874,False,False,False,False,False,0,file_missing,
s011875,False,False,False,False,False,0,file_missing,
s011876,False,False,False,False,False,0,file_missing,
s011877,False,False,False,False,False,0,file_missing,
s011878,False,False,False,False,False,0,file_missing,
s011879,False,False,False,False,False,0,file_missing,
s011880,False,False,False,False,False,0,file_missing,
s011881,False,False,False,False,False,0,file_missing,
s011882,False,False,False,False,False,0,file_missing,
s011883,False,False,False,False,False,0,file_missing,
s011884,False,False,False,False,False,0,file_missing,
s011885,False,False,False,False,False,0,file_missing,
s011886,False,False,False,False,False,0,file_missing,
s011887,False,False,False,False,False,0,file_missing,
s011888,False,False,False,False,False,0,file_missing,
s011889,False,False,False,False,False,0,file_missing,
s011890,False,False,False,False,False,0,file_missing,
s011891,False,False,False,False,False,0,file_missing,
s011892,False,False,False,False,False,0,file_missing,
s011893,False,False,False,False,False,0,file_missing,
s011894,False,False,False,False,False,0,file_missing,
s011895,False,False,False,False,False,0,file_missing,
s011896,False,False,False,False,False,0,file_missing,
s011897,False,False,False,False,False,0,file_missing,
s011898,False,False,False,False,False,0,file_missing,
s011899,False,False,False,False,False,0,file_missing,
s011900,False,False,False,False,False,0,file_missing,
s011901,False,False,False,False,False,0,file_missing,
s011902,False,False,False,False,False,0,file_missing,
s011903,False,False,False,False,False,0,file_missing,
s011904,False,False,False,False,False,0,file_missing,
s011905,False,False,False,False,False,0,file_missing,
s011906,False,False,False,False,False,0,file_missing,
s011907,False,False,False,False,False,0,file_missing,
s011908,False,False,False,False,False,0,file_missing,
s011909,False,False,False,False,False,0,file_missing,
s011910,False,False,False,False,False,0,file_missing,
s011911,False,False,False,False,False,0,file_missing,
s011912,False,False,False,False,False,0,file_missing,
s011913,False,False,False,False,False,0,file_missing,
s011914,False,False,False,False,False,0,file_missing,
s011915,False,False,False,False,False,0,file_missing,
s011916,False,False,False,False,False,0,file_missing,
s011917,False,False,False,False,False,0,file_missing,
s011918,False,False,False,False,False,0,file_missing,
s011919,False,False,False,False,False,0,file_missing,
s011920,False,False,False,False,False,0,file_missing,
s011921,False,False,False,False,False,0,file_missing,
s011922,False,False,False,False,False,0,file_missing,
s011923,False,False,False,False,False,0,file_missing,
s011924,False,False,False,False,False,0,file_missing,
s011925,False,False,False,False,False,0,file_missing,
s011926,False,False,False,False,False,0,file_missing,
s011927,False,False,False,False,False,0,file_missing,
s011928,False,False,False,False,False,0,file_missing,
s011929,False,False,False,False,False,0,file_missing,
s011930,False,False,False,False,False,0,file_missing,
s011931,False,False,False,False,False,0,file_missing,
s011932,False,False,False,False,False,0,file_missing,
s011933,False,False,False,False,False,0,file_missing,
s011934,False,False,False,False,False,0,file_missing,
s011935,False,False,False,False,False,0,file_missing,
s011936,False,False,False,False,False,0,file_missing,
s011937,False,False,False,False,False,0,file_missing,
s011938,False,False,False,False,False,0,file_missing,
s011939,False,False,False,False,False,0,file_missing,
s011940,False,False,False,False,False,0,file_missing,
s011941,False,False,False,False,False,0,file_missing,
s011942,False,False,False,False,False,0,file_missing,
s011943,False,False,False,False,False,0,file_missing,
s011944,False,False,False,False,False,0,file_missing,
s011945,False,False,False,False,False,0,file_missing,
s011946,False,False,False,False,False,0,file_missing,
s011947,False,False,False,False,False,0,file_missing,
s011948,False,False,False,False,False,0,file_missing,
s011949,False,False,False,False,False,0,file_missing,
s011950,False,False,False,False,False,0,file_missing,
s011951,False,False,False,False,False,0,file_missing,
s011952,False,False,False,False,False,0,file_missing,
s011953,False,False,False,False,False,0,file_missing,
s011954,False,False,False,False,False,0,file_missing,
s011955,False,False,False,False,False,0,file_missing,
s011956,False,False,False,False,False,0,file_missing,
s011957,False,False,False,False,False,0,file_missing,
s011958,False,False,False,False,False,0,file_missing,
s011959,False,False,False,False,False,0,file_missing,
s011960,False,False,False,False,False,0,file_missing,
s011961,False,False,False,False,False,0,file_missing,
s011962,False,False,False,False,False,0,file_missing,
s011963,False,False,False,False,False,0,file_missing,
s011964,False,False,False,False,False,0,file_missing,
s011965,False,False,False,False,False,0,file_missing,
s011966,False,False,False,False,False,0,file_missing,
s011967,False,False,False,False,False,0,file_missing,
s011968,False,False,False,False,False,0,file_missing,
s011969,False,False,False,False,False,0,file_missing,
s011970,False,False,False,False,False,0,file_missing,
s011971,False,False,False,False,False,0,file_missing,
s011972,False,False,False,False,False,0,file_missing,
s011973,False,False,False,False,False,0,file_missing,
s011974,False,False,False,False,False,0,file_missing,
s011975,False,False,False,False,False,0,file_missing,
s011976,False,False,False,False,False,0,file_missing,
s011977,False,False,False,False,False,0,file_missing,
s011978,False,False,False,False,False,0,file_missing,
s011979,False,False,False,False,False,0,file_missing,
s011980,False,False,False,False,False,0,file_missing,
s011981,False,False,False,False,False,0,file_missing,
s011982,False,False,False,False,False,0,file_missing,
s011983,False,False,False,False,False,0,file_missing,
s011984,False,False,False,False,False,0,file_missing,
s011985,False,False,False,False,False,0,file_missing,
s011986,False,False,False,False,False,0,file_missing,
s011987,False,False,False,False,False,0,file_missing,
s011988,False,False,False,False,False,0,file_missing,
s011989,False,False,False,False,False,0,file_missing,
s011990,False,False,False,False,False,0,file_missing,
s011991,False,False,False,False,False,0,file_missing,
s011992,False,False,False,False,False,0,file_missing,
s011993,False,False,False,False,False,0,file_missing,
s011994,False,False,False,False,False,0,file_missing,
s011995,False,False,False,False,False,0,file_missing,
s011996,False,False,False,False,False,0,file_missing,
s011997,False,False,False,False,False,0,file_missing,
s011998,False,False,False,False,False,0,file_missing,
s011999,False,False,False,False,False,0,file_missing,
s012000,False,False,False,False,False,0,file_missing,
s012001,False,False,False,False,False,0,file_missing,
s012002,False,False,False,False,False,0,file_missing,
s012003,False,False,False,False,False,0,file_missing,
s012004,False,False,False,False,False,0,file_missing,
s012005,False,False,False,False,False,0,file_missing,
s012006,False,False,False,False,False,0,file_missing,
s012007,False,False,False,False,False,0,file_missing,
s012008,False,False,False,False,False,0,file_missing,
s012009,False,False,False,False,False,0,file_missing,
s012010,False,False,False,False,False,0,file_missing,
s012011,False,False,False,False,False,0,file_missing,
s012012,False,False,False,False,False,0,file_missing,
s012013,False,False,False,False,False,0,file_missing,
s012014,False,False,False,False,False,0,file_missing,
s012015,False,False,False,False,False,0,file_missing,
s012016,False,False,False,False,False,0,file_missing,
s012017,False,False,False,False,False,0,file_missing,
s012018,False,False,False,False,False,0,file_missing,
s012019,False,False,False,False,False,0,file_missing,
s012020,False,False,False,False,False,0,file_missing,
s012021,False,False,False,False,False,0,file_missing,
s012022,False,False,False,False,False,0,file_missing,
s012023,False,False,False,False,False,0,file_missing,
s012024,False,False,False,False,False,0,file_missing,
s012025,False,False,False,False,False,0,file_missing,
s012026,False,False,False,False,False,0,file_missing,
s012027,False,False,False,False,False,0,file_missing,
s012028,False,False,False,False,False,0,file_missing,
s012029,False,False,False,False,False,0,file_missing,
s012030,False,False,False,False,False,0,file_missing,
s012031,False,False,False,False,False,0,file_missing,
s012032,False,False,False,False,False,0,file_missing,
s012033,False,False,False,False,False,0,file_missing,
s012034,False,False,False,False,False,0,file_missing,
s012035,False,False,False,False,False,0,file_missing,
s012036,False,False,False,False,False,0,file_missing,
s012037,False,False,False,False,False,0,file_missing,
s012038,False,False,False,False,False,0,file_missing,
s012039,False,False,False,False,False,0,file_missing,
s012040,False,False,False,False,False,0,file_missing,
s012041,False,False,False,False,False,0,file_missing,
s012042,False,False,False,False,False,0,file_missing,
s012043,False,False,False,False,False,0,file_missing,
s012044,False,False,False,False,False,0,file_missing,
s012045,False,False,False,False,False,0,file_missing,
s012046,False,False,False,False,False,0,file_missing,
s012047,False,False,False,False,False,0,file_missing,
s012048,False,False,False,False,False,0,file_missing,
s012049,False,False,False,False,False,0,file_missing,
s012050,False,False,False,False,False,0,file_missing,
s012051,False,False,False,False,False,0,file_missing,
s012052,False,False,False,False,False,0,file_missing,
s012053,False,False,False,False,False,0,file_missing,
s012054,False,False,False,False,False,0,file_missing,
s012055,False,False,False,False,False,0,file_missing,
s012056,False,False,False,False,False,0,file_missing,
s012057,False,False,False,False,False,0,file_missing,
s012058,False,False,False,False,False,0,file_missing,
s012059,False,False,False,False,False,0,file_missing,
s012060,False,False,False,False,False,0,file_missing,
s012061,False,False,False,False,False,0,file_missing,
s012062,False,False,False,False,False,0,file_missing,
s012063,False,False,False,False,False,0,file_missing,
s012064,False,False,False,False,False,0,file_missing,
s012065,False,False,False,False,False,0,file_missing,
s012066,False,False,False,False,False,0,file_missing,
s012067,False,False,False,False,False,0,file_missing,
s012068,False,False,False,False,False,0,file_missing,
s012069,False,False,False,False,False,0,file_missing,
s012070,False,False,False,False,False,0,file_missing,
s012071,False,False,False,False,False,0,file_missing,
s012072,False,False,False,False,False,0,file_missing,
s012073,False,False,False,False,False,0,file_missing,
s012074,False,False,False,False,False,0,file_missing,
s012075,False,False,False,False,False,0,file_missing,
s012076,False,False,False,False,False,0,file_missing,
s012077,False,False,False,False,False,0,file_missing,
s012078,False,False,False,False,False,0,file_missing,
s012079,False,False,False,False,False,0,file_missing,
s012080,False,False,False,False,False,0,file_missing,
s012081,False,False,False,False,False,0,file_missing,
s012082,False,False,False,False,False,0,file_missing,
s012083,False,False,False,False,False,0,file_missing,
s012084,False,False,False,False,False,0,file_missing,
s012085,False,False,False,False,False,0,file_missing,
s012086,False,False,False,False,False,0,file_missing,
s012087,False,False,False,False,False,0,file_missing,
s012088,False,False,False,False,False,0,file_missing,
s012089,False,False,False,False,False,0,file_missing,
s012090,False,False,False,False,False,0,file_missing,
s012091,False,False,False,False,False,0,file_missing,
s012092,False,False,False,False,False,0,file_missing,
s012093,False,False,False,False,False,0,file_missing,
s012094,False,False,False,False,False,0,file_missing,
s012095,False,False,False,False,False,0,file_missing,
s012096,False,False,False,False,False,0,file_missing,
s012097,False,False,False,False,False,0,file_missing,
s012098,False,False,False,False,False,0,file_missing,
s012099,False,False,False,False,False,0,file_missing,
s012100,False,False,False,False,False,0,file_missing,
s012101,False,False,False,False,False,0,file_missing,
s012102,False,False,False,False,False,0,file_missing,
s012103,False,False,False,False,False,0,file_missing,
s012104,False,False,False,False,False,0,file_missing,
s012105,False,False,False,False,False,0,file_missing,
s012106,False,False,False,False,False,0,file_missing,
s012107,False,False,False,False,False,0,file_missing,
s012108,False,False,False,False,False,0,file_missing,
s012109,False,False,False,False,False,0,file_missing,
s012110,False,False,False,False,False,0,file_missing,
s012111,False,False,False,False,False,0,file_missing,
s012112,False,False,False,False,False,0,file_missing,
s012113,False,False,False,False,False,0,file_missing,
s012114,False,False,False,False,False,0,file_missing,
s012115,False,False,False,False,False,0,file_missing,
s012116,False,False,False,False,False,0,file_missing,
s012117,False,False,False,False,False,0,file_missing,
s012118,False,False,False,False,False,0,file_missing,
s012119,False,False,False,False,False,0,file_missing,
s012120,False,False,False,False,False,0,file_missing,
s012121,False,False,False,False,False,0,file_missing,
s012122,False,False,False,False,False,0,file_missing,
s012123,False,False,False,False,False,0,file_missing,
s012124,False,False,False,False,False,0,file_missing,
s012125,False,False,False,False,False,0,file_missing,
s012126,False,False,False,False,False,0,file_missing,
s012127,False,False,False,False,False,0,file_missing,
s012128,False,False,False,False,False,0,file_missing,
s012129,False,False,False,False,False,0,file_missing,
s012130,False,False,False,False,False,0,file_missing,
s012131,False,False,False,False,False,0,file_missing,
s012132,False,False,False,False,False,0,file_missing,
s012133,False,False,False,False,False,0,file_missing,
s012134,False,False,False,False,False,0,file_missing,
s012135,False,False,False,False,False,0,file_missing,
s012136,False,False,False,False,False,0,file_missing,
s012137,False,False,False,False,False,0,file_missing,
s012138,False,False,False,False,False,0,file_missing,
s012139,False,False,False,False,False,0,file_missing,
s012140,False,False,False,False,False,0,file_missing,
s012141,False,False,False,False,False,0,file_missing,
s012142,False,False,False,False,False,0,file_missing,
s012143,False,False,False,False,False,0,file_missing,
s012144,False,False,False,False,False,0,file_missing,
s012145,False,False,False,False,False,0,file_missing,
s012146,False,False,False,False,False,0,file_missing,
s012147,False,False,False,False,False,0,file_missing,
s012148,False,False,False,False,False,0,file_missing,
s012149,False,False,False,False,False,0,file_missing,
s012150,False,False,False,False,False,0,file_missing,
s012151,False,False,False,False,False,0,file_missing,
s012152,False,False,False,False,False,0,file_missing,
s012153,False,False,False,False,False,0,file_missing,
s012154,False,False,False,False,False,0,file_missing,
s012155,False,False,False,False,False,0,file_missing,
s012156,False,False,False,False,False,0,file_missing,
s012157,False,False,False,False,False,0,file_missing,
s012158,False,False,False,False,False,0,file_missing,
s012159,False,False,False,False,False,0,file_missing,
s012160,False,False,False,False,False,0,file_missing,
s012161,False,False,False,False,False,0,file_missing,
s012162,False,False,False,False,False,0,file_missing,
s012163,False,False,False,False,False,0,file_missing,
s012164,False,False,False,False,False,0,file_missing,
s012165,False,False,False,False,False,0,file_missing,
s012166,False,False,False,False,False,0,file_missing,
s012167,False,False,False,False,False,0,file_missing,
s012168,False,False,False,False,False,0,file_missing,
s012169,False,False,False,False,False,0,file_missing,
s012170,False,False,False,False,False,0,file_missing,
s012171,False,False,False,False,False,0,file_missing,
s012172,False,False,False,False,False,0,file_missing,
s012173,False,False,False,False,False,0,file_missing,
s012174,False,False,False,False,False,0,file_missing,
s012175,False,False,False,False,False,0,file_missing,
s012176,False,False,False,False,False,0,file_missing,
s012177,False,False,False,False,False,0,file_missing,
s012178,False,False,False,False,False,0,file_missing,
s012179,False,False,False,False,False,0,file_missing,
s012180,False,False,False,False,False,0,file_missing,
s012181,False,False,False,False,False,0,file_missing,
s012182,False,False,False,False,False,0,file_missing,
s012183,False,False,False,False,False,0,file_missing,
s012184,False,False,False,False,False,0,file_missing,
s012185,False,False,False,False,False,0,file_missing,
s012186,False,False,False,False,False,0,file_missing,
s012187,False,False,False,False,False,0,file_missing,
s012188,False,False,False,False,False,0,file_missing,
s012189,False,False,False,False,False,0,file_missing,
s012190,False,False,False,False,False,0,file_missing,
s012191,False,False,False,False,False,0,file_missing,
s012192,False,False,False,False,False,0,file_missing,
s012193,False,False,False,False,False,0,file_missing,
s012194,False,False,False,False,False,0,file_missing,
s012195,False,False,False,False,False,0,file_missing,
s012196,False,False,False,False,False,0,file_missing,
s012197,False,False,False,False,False,0,file_missing,
s012198,False,False,False,False,False,0,file_missing,
s012199,False,False,False,False,False,0,file_missing,
s012200,False,False,False,False,False,0,file_missing,
s012201,False,False,False,False,False,0,file_missing,
s012202,False,False,False,False,False,0,file_missing,
s012203,False,False,False,False,False,0,file_missing,
s012204,False,False,False,False,False,0,file_missing,
s012205,False,False,False,False,False,0,file_missing,
s012206,False,False,False,False,False,0,file_missing,
s012207,False,False,False,False,False,0,file_missing,
s012208,False,False,False,False,False,0,file_missing,
s012209,False,False,False,False,False,0,file_missing,
s012210,False,False,False,False,False,0,file_missing,
s012211,False,False,False,False,False,0,file_missing,
s012212,False,False,False,False,False,0,file_missing,
s012213,False,False,False,False,False,0,file_missing,
s012214,False,False,False,False,False,0,file_missing,
s012215,False,False,False,False,False,0,file_missing,
s012216,False,False,False,False,False,0,file_missing,
s012217,False,False,False,False,False,0,file_missing,
s012218,False,False,False,False,False,0,file_missing,
s012219,False,False,False,False,False,0,file_missing,
s012220,False,False,False,False,False,0,file_missing,
s012221,False,False,False,False,False,0,file_missing,
s012222,False,False,False,False,False,0,file_missing,
s012223,False,False,False,False,False,0,file_missing,
s012224,False,False,False,False,False,0,file_missing,
s012225,False,False,False,False,False,0,file_missing,
s012226,False,False,False,False,False,0,file_missing,
s012227,False,False,False,False,False,0,file_missing,
s012228,False,False,False,False,False,0,file_missing,
s012229,False,False,False,False,False,0,file_missing,
s012230,False,False,False,False,False,0,file_missing,
s012231,False,False,False,False,False,0,file_missing,
s012232,False,False,False,False,False,0,file_missing,
s012233,False,False,False,False,False,0,file_missing,
s012234,False,False,False,False,False,0,file_missing,
s012235,False,False,False,False,False,0,file_missing,
s012236,False,False,False,False,False,0,file_missing,
s012237,False,False,False,False,False,0,file_missing,
s012238,False,False,False,False,False,0,file_missing,
s012239,False,False,False,False,False,0,file_missing,
s012240,False,False,False,False,False,0,file_missing,
s012241,False,False,False,False,False,0,file_missing,
s012242,False,False,False,False,False,0,file_missing,
s012243,False,False,False,False,False,0,file_missing,
s012244,False,False,False,False,False,0,file_missing,
s012245,False,False,False,False,False,0,file_missing,
s012246,False,False,False,False,False,0,file_missing,
s012247,False,False,False,False,False,0,file_missing,
s012248,False,False,False,False,False,0,file_missing,
s012249,False,False,False,False,False,0,file_missing,
s012250,False,False,False,False,False,0,file_missing,
s012251,False,False,False,False,False,0,file_missing,
s012252,False,False,False,False,False,0,file_missing,
s012253,False,False,False,False,False,0,file_missing,
s012254,False,False,False,False,False,0,file_missing,
s012255,False,False,False,False,False,0,file_missing,
s012256,False,False,False,False,False,0,file_missing,
s012257,False,False,False,False,False,0,file_missing,
s012258,False,False,False,False,False,0,file_missing,
s012259,False,False,False,False,False,0,file_missing,
s012260,False,False,False,False,False,0,file_missing,
s012261,False,False,False,False,False,0,file_missing,
s012262,False,False,False,False,False,0,file_missing,
s012263,False,False,False,False,False,0,file_missing,
s012264,False,False,False,False,False,0,file_missing,
s012265,False,False,False,False,False,0,file_missing,
s012266,False,False,False,False,False,0,file_missing,
s012267,False,False,False,False,False,0,file_missing,
s012268,False,False,False,False,False,0,file_missing,
s012269,False,False,False,False,False,0,file_missing,
s012270,False,False,False,False,False,0,file_missing,
s012271,False,False,False,False,False,0,file_missing,
s012272,False,False,False,False,False,0,file_missing,
s012273,False,False,False,False,False,0,file_missing,
s012274,False,False,False,False,False,0,file_missing,
s012275,False,False,False,False,False,0,file_missing,
s012276,False,False,False,False,False,0,file_missing,
s012277,False,False,False,False,False,0,file_missing,
s012278,False,False,False,False,False,0,file_missing,
s012279,False,False,False,False,False,0,file_missing,
s012280,False,False,False,False,False,0,file_missing,
s012281,False,False,False,False,False,0,file_missing,
s012282,False,False,False,False,False,0,file_missing,
s012283,False,False,False,False,False,0,file_missing,
s012284,False,False,False,False,False,0,file_missing,
s012285,False,False,False,False,False,0,file_missing,
s012286,False,False,False,False,False,0,file_missing,
s012287,False,False,False,False,False,0,file_missing,
s012288,False,False,False,False,False,0,file_missing,
s012289,False,False,False,False,False,0,file_missing,
s012290,False,False,False,False,False,0,file_missing,
s012291,False,False,False,False,False,0,file_missing,
s012292,False,False,False,False,False,0,file_missing,
s012293,False,False,False,False,False,0,file_missing,
s012294,False,False,False,False,False,0,file_missing,
s012295,False,False,False,False,False,0,file_missing,
s012296,False,False,False,False,False,0,file_missing,
s012297,False,False,False,False,False,0,file_missing,
s012298,False,False,False,False,False,0,file_missing,
s012299,False,False,False,False,False,0,file_missing,
s012300,False,False,False,False,False,0,file_missing,
s012301,False,False,False,False,False,0,file_missing,
s012302,False,False,False,False,False,0,file_missing,
s012303,False,False,False,False,False,0,file_missing,
s012304,False,False,False,False,False,0,file_missing,
s012305,False,False,False,False,False,0,file_missing,
s012306,False,False,False,False,False,0,file_missing,
s012307,False,False,False,False,False,0,file_missing,
s012308,False,False,False,False,False,0,file_missing,
s012309,False,False,False,False,False,0,file_missing,
s012310,False,False,False,False,False,0,file_missing,
s012311,False,False,False,False,False,0,file_missing,
s012312,False,False,False,False,False,0,file_missing,
s012313,False,False,False,False,False,0,file_missing,
s012314,False,False,False,False,False,0,file_missing,
s012315,False,False,False,False,False,0,file_missing,
s012316,False,False,False,False,False,0,file_missing,
s012317,False,False,False,False,False,0,file_missing,
s012318,False,False,False,False,False,0,file_missing,
s012319,False,False,False,False,False,0,file_missing,
s012320,False,False,False,False,False,0,file_missing,
s012321,False,False,False,False,False,0,file_missing,
s012322,False,False,False,False,False,0,file_missing,
s012323,False,False,False,False,False,0,file_missing,
s012324,False,False,False,False,False,0,file_missing,
s012325,False,False,False,False,False,0,file_missing,
s012326,False,False,False,False,False,0,file_missing,
s012327,False,False,False,False,False,0,file_missing,
s012328,False,False,False,False,False,0,file_missing,
s012329,False,False,False,False,False,0,file_missing,
s012330,False,False,False,False,False,0,file_missing,
s012331,False,False,False,False,False,0,file_missing,
s012332,False,False,False,False,False,0,file_missing,
s012333,False,False,False,False,False,0,file_missing,
s012334,False,False,False,False,False,0,file_missing,
s012335,False,False,False,False,False,0,file_missing,
s012336,False,False,False,False,False,0,file_missing,
s012337,False,False,False,False,False,0,file_missing,
s012338,False,False,False,False,False,0,file_missing,
s012339,False,False,False,False,False,0,file_missing,
s012340,False,False,False,False,False,0,file_missing,
s012341,False,False,False,False,False,0,file_missing,
s012342,False,False,False,False,False,0,file_missing,
s012343,False,False,False,False,False,0,file_missing,
s012344,False,False,False,False,False,0,file_missing,
s012345,False,False,False,False,False,0,file_missing,
s012346,False,False,False,False,False,0,file_missing,
s012347,False,False,False,False,False,0,file_missing,
s012348,False,False,False,False,False,0,file_missing,
s012349,False,False,False,False,False,0,file_missing,
s012350,False,False,False,False,False,0,file_missing,
s012351,False,False,False,False,False,0,file_missing,
s012352,False,False,False,False,False,0,file_missing,
s012353,False,False,False,False,False,0,file_missing,
s012354,False,False,False,False,False,0,file_missing,
s012355,False,False,False,False,False,0,file_missing,
s012356,False,False,False,False,False,0,file_missing,
s012357,False,False,False,False,False,0,file_missing,
s012358,False,False,False,False,False,0,file_missing,
s012359,False,False,False,False,False,0,file_missing,
s012360,False,False,False,False,False,0,file_missing,
s012361,False,False,False,False,False,0,file_missing,
s012362,False,False,False,False,False,0,file_missing,
s012363,False,False,False,False,False,0,file_missing,
s012364,False,False,False,False,False,0,file_missing,
s012365,False,False,False,False,False,0,file_missing,
s012366,False,False,False,False,False,0,file_missing,
s012367,False,False,False,False,False,0,file_missing,
s012368,False,False,False,False,False,0,file_missing,
s012369,False,False,False,False,False,0,file_missing,
s012370,False,False,False,False,False,0,file_missing,
s012371,False,False,False,False,False,0,file_missing,
s012372,False,False,False,False,False,0,file_missing,
s012373,False,False,False,False,False,0,file_missing,
s012374,False,False,False,False,False,0,file_missing,
s012375,False,False,False,False,False,0,file_missing,
s012376,False,False,False,False,False,0,file_missing,
s012377,False,False,False,False,False,0,file_missing,
s012378,False,False,False,False,False,0,file_missing,
s012379,False,False,False,False,False,0,file_missing,
s012380,False,False,False,False,False,0,file_missing,
s012381,False,False,False,False,False,0,file_missing,
s012382,False,False,False,False,False,0,file_missing,
s012383,False,False,False,False,False,0,file_missing,
s012384,False,False,False,False,False,0,file_missing,
s012385,False,False,False,False,False,0,file_missing,
s012386,True,True,True,False,False,0,file_missing,
s012387,True,True,True,False,False,0,file_missing,
s012388,True,True,True,False,False,0,file_missing,
s012389,True,True,True,False,False,0,file_missing,
s012390,True,True,True,False,False,0,file_missing,
s012391,True,True,True,False,False,0,file_missing,
s012392,True,True,True,False,False,0,file_missing,
s012393,True,True,True,False,False,0,file_missing,
s012394,True,True,True,False,False,0,file_missing,
s012395,True,True,True,False,False,0,file_missing,
s012396,True,True,True,False,False,0,file_missing,
s012397,True,True,True,False,False,0,file_missing,
s012398,True,True,True,False,False,0,file_missing,
s012399,True,True,True,False,False,0,file_missing,
s012400,True,True,True,False,False,0,file_missing,
s012401,True,True,True,False,False,0,file_missing,
s012402,True,True,True,False,False,0,file_missing,
s012403,True,True,True,False,False,0,file_missing,
s012404,True,True,True,False,False,0,file_missing,
s012405,True,True,True,False,False,0,file_missing,
s012406,True,True,True,False,False,0,file_missing,
s012407,True,True,True,False,False,0,file_missing,
s012408,True,True,True,False,False,0,file_missing,
s012409,True,True,True,False,False,0,file_missing,
s012410,True,True,True,False,False,0,file_missing,
s012411,True,True,True,False,False,0,file_missing,
s012412,True,True,True,False,False,0,file_missing,
s012413,True,True,True,False,False,0,file_missing,
s012414,True,True,True,False,False,0,file_missing,
s012415,True,True,True,False,False,0,file_missing,
s012416,True,True,True,False,False,0,file_missing,
s012417,True,True,True,False,False,0,file_missing,
s012418,True,True,True,False,False,0,file_missing,
s012419,True,True,True,False,False,0,file_missing,
s012420,True,True,True,False,False,0,file_missing,
s012421,True,True,True,False,False,0,file_missing,
s012422,True,True,True,False,False,0,file_missing,
s012423,True,True,True,False,False,0,file_missing,
s012424,True,True,True,False,False,0,file_missing,
s012425,True,True,True,False,False,0,file_missing,
s012426,True,True,True,False,False,0,file_missing,
s012427,True,True,True,False,False,0,file_missing,
s012428,True,True,True,False,False,0,file_missing,
s012429,True,True,True,False,False,0,file_missing,
s012430,True,True,True,False,False,0,file_missing,
s012431,True,True,True,False,False,0,file_missing,
s012432,True,True,True,False,False,0,file_missing,
s012433,False,False,False,False,False,0,file_missing,
s012434,False,False,False,False,False,0,file_missing,
s012435,False,False,False,False,False,0,file_missing,
s012436,False,False,False,False,False,0,file_missing,
s012437,False,False,False,False,False,0,file_missing,
s012438,False,False,False,False,False,0,file_missing,
s012439,False,False,False,False,False,0,file_missing,
s012440,False,False,False,False,False,0,file_missing,
s012441,False,False,False,False,False,0,file_missing,
s012442,False,False,False,False,False,0,file_missing,
s012443,False,False,False,False,False,0,file_missing,
s012444,False,False,False,False,False,0,file_missing,
s012445,False,False,False,False,False,0,file_missing,
s012446,False,False,False,False,False,0,file_missing,
s012447,False,False,False,False,False,0,file_missing,
s012448,False,False,False,False,False,0,file_missing,
s012449,False,False,False,False,False,0,file_missing,
s012450,False,False,False,False,False,0,file_missing,
s012451,False,False,False,False,False,0,file_missing,
s012452,False,False,False,False,False,0,file_missing,
s012453,False,False,False,False,False,0,file_missing,
s012454,False,False,False,False,False,0,file_missing,
s012455,False,False,False,False,False,0,file_missing,
s012456,False,False,False,False,False,0,file_missing,
s012457,False,False,False,False,False,0,file_missing,
s012458,False,False,False,False,False,0,file_missing,
s012459,False,False,False,False,False,0,file_missing,
s012460,False,False,False,False,False,0,file_missing,
s012461,False,False,False,False,False,0,file_missing,
s012462,False,False,False,False,False,0,file_missing,
