sample_id,indobert,indobertweet,mbert,transcript,visual
s010587,0.9678993,0.76838577,0.8546422,0.8103289,0.5
s010596,0.9598375,0.9364014,0.7369689,0.9026096,0.5
s010598,0.9740426,0.93463427,0.9428234,0.8778961,0.5
s010616,0.9778412,0.952131,0.9693822,0.9630224,0.5
s010618,0.8333246,0.59190017,0.4503896,0.5900117,0.5
s010629,0.7255514,0.20785716,0.51350075,0.28706777,0.5
s010633,0.79565805,0.6451199,0.66345096,0.5943747,0.5
s010636,0.9186264,0.81405276,0.5971969,0.7241881,0.5
s010645,0.9383503,0.73979855,0.8410439,0.74761593,0.5
s010649,0.9695556,0.7162186,0.7685595,0.6880493,0.5
s010655,0.34147266,0.6614857,0.754915,0.560824,0.5
s010663,0.16491954,0.19390947,0.6253238,0.23353152,0.5
s010671,0.9339146,0.6420959,0.42482957,0.62909126,0.5
s010682,0.891811,0.88038635,0.87779135,0.879043,0.5
s010686,0.8490974,0.6995624,0.80147004,0.59425694,0.5
s010695,0.9784671,0.961678,0.93379396,0.9433476,0.5
s010701,0.9675945,0.92093205,0.90397453,0.9114953,0.5
s010707,0.90894175,0.89460546,0.8136089,0.8130158,0.5
s010712,0.97779876,0.96498734,0.91550726,0.9564718,0.5
s010713,0.9403531,0.6602819,0.5696133,0.50414264,0.5
s010718,0.87450653,0.88059187,0.8113773,0.84530497,0.5
s010723,0.9053223,0.8533026,0.7648916,0.84695786,0.5
s010725,0.94197524,0.9314625,0.94891727,0.9281487,0.5
s010745,0.9686196,0.88778967,0.8802834,0.8626991,0.5
s010746,0.34997693,0.46468896,0.9164094,0.5029259,0.5
s010752,0.93306583,0.9015746,0.77848095,0.90000373,0.5
s010753,0.92107415,0.79975533,0.8110782,0.7893961,0.5
s010756,0.70992494,0.24077459,0.6242935,0.22678363,0.5
s010762,0.97023994,0.74186105,0.76838577,0.7509182,0.5
s010773,0.9590777,0.91789335,0.9777564,0.3762793,0.5
s010774,0.87191176,0.5532639,0.68909645,0.5292938,0.5
s010780,0.07382972,0.17370832,0.14451066,0.21223202,0.5
s010781,0.30424836,0.30923226,0.2860695,0.2948237,0.5
s010788,0.16940586,0.40092525,0.2852724,0.42847255,0.5
s010794,0.046378203,0.06730107,0.07935289,0.08240151,0.5
s010797,0.05300978,0.30850264,0.18039528,0.14792407,0.5
s010802,0.122628234,0.14535782,0.25349122,0.07779745,0.5
s010805,0.30466196,0.42274293,0.42304084,0.49375564,0.5
s010813,0.27231473,0.7771307,0.51318055,0.5675771,0.5
s010816,0.09687653,0.3333947,0.20275871,0.46529633,0.5
s010817,0.27855107,0.17838266,0.4831454,0.31636927,0.5
s010825,0.10521054,0.21518578,0.19821933,0.36761075,0.5
s010836,0.32477054,0.2155158,0.3090237,0.21386933,0.5
s010842,0.53849787,0.51434696,0.33917066,0.5911923,0.5
s010845,0.9360516,0.8933094,0.95938325,0.66725606,0.5
s010864,0.13614832,0.14928317,0.163579,0.13117322,0.5
s010866,0.28696784,0.42262375,0.4154916,0.33437204,0.5
s010876,0.3176379,0.35432136,0.35824078,0.30642328,0.5
s010879,0.19790912,0.4274565,0.28022227,0.4769755,0.5
s010881,0.9813107,0.79975533,0.93674946,0.5795194,0.5
s010883,0.10320506,0.12304913,0.12304913,0.16858302,0.5
s010889,0.33220208,0.5398021,0.35812855,0.62897736,0.5
s010900,0.33220208,0.23300752,0.52643406,0.36116472,0.5
s010911,0.08344117,0.26265267,0.3238076,0.21452682,0.5
s010913,0.53400505,0.47240964,0.33502442,0.36886027,0.5
s010916,0.96697646,0.92093205,0.97792566,0.8352149,0.5
s010922,0.059319146,0.08210663,0.05079946,0.042642392,0.5
s010929,0.5031833,0.70456684,0.7779754,0.66257817,0.5
s010949,0.3580163,0.5256884,0.35365137,0.702428,0.5
s010956,0.13534632,0.20307463,0.3497548,0.30787802,0.5
s010963,0.55347514,0.34964374,0.3644382,0.4128852,0.5
s010968,0.49973157,0.24095316,0.4256052,0.45789415,0.5
s010969,0.56202626,0.40010458,0.619241,0.79246426,0.5
s010974,0.9761292,0.9425068,0.96425414,0.5758862,0.5
s010979,0.9053223,0.6714706,0.80746067,0.5970206,0.5
s010986,0.6232622,0.58752906,0.67854,0.8054792,0.5
s010989,0.8056322,0.6143362,0.74372685,0.5345214,0.5
s010994,0.97986126,0.9678385,0.96329963,0.5993679,0.5
s011001,0.9871788,0.959001,0.96795994,0.43881524,0.5
s011013,0.19498022,0.36206648,0.38815406,0.8076124,0.5
s011015,0.43914595,0.40186384,0.41501737,0.29077944,0.5
s011023,0.9701269,0.9404625,0.9743861,0.079782,0.5
s011026,0.98282325,0.96131647,0.9686196,0.501297,0.5
s011027,0.5019083,0.6728693,0.6402986,0.57158726,0.5
s011056,0.45519865,0.5636782,0.23810701,0.23213601,0.5
s011073,0.97419035,0.9546474,0.9561454,0.17953056,0.5
s011075,0.39326853,0.30663085,0.23022674,0.27231473,0.5
s011081,0.9487276,0.9335521,0.9342753,0.6218854,0.5
s011083,0.9785493,0.968441,0.9717254,0.9217811,0.5
s011085,0.7814974,0.77509457,0.68215036,0.2948237,0.5
s011086,0.64556694,0.6533481,0.65588725,0.71552336,0.5
s011094,0.98667485,0.9488225,0.93698055,0.7318258,0.5
s011104,0.5404085,0.40121853,0.5152541,0.22439517,0.5
s011105,0.3742188,0.5719459,0.43128473,0.511892,0.5
s011125,0.2752271,0.2560871,0.4970875,0.33796784,0.5
s011133,0.20402455,0.2441827,0.1538032,0.26038948,0.5
s011135,0.7279754,0.6686639,0.30249408,0.544105,0.5
s011139,0.26246357,0.16331196,0.15291563,0.22746931,0.5
s011148,0.8850366,0.60929173,0.7516481,0.6034062,0.5
s011150,0.9434519,0.81873685,0.89823216,0.840521,0.5
s011157,0.6317079,0.6673645,0.7675156,0.6771539,0.5
s011165,0.43995786,0.6346565,0.5070224,0.5736187,0.5
s011166,0.3629692,0.28766772,0.8190264,0.48572925,0.5
s011169,0.93698055,0.4338615,0.88563144,0.54698014,0.5
s011174,0.32680833,0.37983832,0.68867785,0.48419714,0.5
s011182,0.8017807,0.8467045,0.9205043,0.9069832,0.5
s011193,0.87482774,0.81640637,0.852199,0.71243227,0.5
s011196,0.9084556,0.95292586,0.7977145,0.85342485,0.5
s011201,0.95998776,0.9659639,0.9428234,0.9723622,0.5
s011246,0.89218736,0.9430336,0.9462997,0.9583822,0.5
s011251,0.9459013,0.6971967,0.8893368,0.71592075,0.5
s011256,0.98080254,0.967163,0.9092645,0.9534488,0.5
s011260,0.966156,0.95869267,0.9184803,0.9563089,0.5
s011262,0.95869267,0.9731898,0.95791227,0.9664738,0.5
s011264,0.95679593,0.9697281,0.86373675,0.97433734,0.5
s011272,0.56637836,0.74761593,0.57385755,0.7100255,0.5
s011276,0.9559813,0.9596866,0.87212974,0.9557341,0.5
s011282,0.9749169,0.98102194,0.94699025,0.98087597,0.5
s011285,0.57969785,0.4211947,0.7866228,0.36500388,0.5
s011299,0.89218736,0.64857763,0.8812066,0.7490872,0.5
s011300,0.840259,0.91398406,0.94458723,0.8868131,0.5
s011310,0.9604354,0.86601925,0.6573185,0.9073123,0.5
s011324,0.9535353,0.95775455,0.9019207,0.97414124,0.5
s011337,0.9159594,0.7752647,0.87831426,0.6984323,0.5
s011351,0.9563905,0.93686515,0.8824279,0.9183339,0.5
s011358,0.84959716,0.9568766,0.724578,0.9184803,0.5
s011362,0.9749169,0.96795994,0.91550726,0.9567152,0.5
s011368,0.9466954,0.9571178,0.8669231,0.95606345,0.5
s011393,0.7636601,0.89199936,0.7559974,0.89029425,0.5
s011424,0.92206234,0.9223426,0.772359,0.89442116,0.5
s011427,0.8098782,0.80069196,0.5686554,0.86060363,0.5
s011434,0.9328214,0.89947516,0.77848095,0.8889517,0.5
s011470,0.98046875,0.9073123,0.9084556,0.8879841,0.5
s011478,0.9505947,0.86960393,0.8465777,0.7985012,0.5
s011479,0.97887486,0.90515476,0.8929365,0.8840393,0.5
s011487,0.9285385,0.8217605,0.84834504,0.81449586,0.5
s011516,0.42363685,0.6303436,0.77029204,0.6293191,0.5
s011535,0.37376153,0.80821866,0.7926248,0.83615357,0.5
s011537,0.1989965,0.7648916,0.7762839,0.6997676,0.5
s011559,0.98141783,0.9174507,0.90582335,0.9413314,0.5
s011567,0.88759494,0.85158294,0.8000679,0.7613611,0.5
s011568,0.48707104,0.817283,0.7169128,0.82796735,0.5
s011577,0.54737335,0.52112085,0.6722241,0.5133483,0.5
s011581,0.6854233,0.6149723,0.65599746,0.59508085,0.5
s011602,0.83788544,0.7252596,0.8558512,0.7554566,0.5
s011605,0.9749646,0.94901186,0.94966936,0.93674946,0.5
s011607,0.73829186,0.736211,0.7866228,0.7181993,0.5
s011614,0.97943294,0.92788786,0.83031917,0.908618,0.5
s011620,0.8934954,0.685318,0.8059378,0.71552336,0.5
s011631,0.9237301,0.89912134,0.89912134,0.7801604,0.5
s011636,0.583144,0.5885345,0.41709343,0.49404934,0.5
s011644,0.8881781,0.75976056,0.8047131,0.55832696,0.5
s011655,0.1831549,0.5719459,0.42835298,0.59131026,0.5
s011707,0.8146434,0.75868946,0.44257626,0.64187145,0.5
s011715,0.8734309,0.82544905,0.68489665,0.5744545,0.5
s011720,0.83346015,0.7678639,0.57254356,0.68162084,0.5
s011724,0.23863891,0.1821344,0.42184955,0.1435475,0.5
s011732,0.9588471,0.84619683,0.94122344,0.4477621,0.5
s011749,0.9572778,0.95751673,0.7636601,0.9509604,0.5
s011771,0.46141112,0.78613067,0.472075,0.7975568,0.5
s011785,0.061649624,0.26151946,0.34643072,0.13614832,0.5
s011791,0.07572137,0.11716747,0.3366581,0.09384396,0.5
s011824,0.93732566,0.68846846,0.6165896,0.695338,0.5
s011832,0.48604184,0.8723474,0.71492666,0.84169555,0.5
s011836,0.19421494,0.5440445,0.692122,0.6082451,0.5
s011854,0.91490096,0.94468933,0.7412996,0.9576754,0.5
s011869,0.31132215,0.5920771,0.47177076,0.55510366,0.5
s011870,0.08601588,0.4606225,0.61745495,0.38647398,0.5
s011880,0.95362175,0.9273633,0.7554566,0.921499,0.5
s011889,0.9563089,0.92107415,0.8446654,0.9144437,0.5
s011893,0.13846178,0.34026593,0.61958635,0.26894143,0.5
s011894,0.9465967,0.97510713,0.91383046,0.96102494,0.5
s011899,0.94994867,0.9559813,0.5977253,0.9502266,0.5
s011908,0.7142295,0.74186105,0.6481323,0.72903776,0.5
s011913,0.9237301,0.8830344,0.6491339,0.9019207,0.5
s011926,0.9531007,0.92775697,0.6797104,0.94853723,0.5
s011929,0.93546456,0.9400236,0.8373541,0.9595352,0.5
s011936,0.9334308,0.95013416,0.7789858,0.9685601,0.5
s011943,0.28736767,0.25128007,0.6635599,0.07850098,0.5
s011949,0.94479126,0.9565531,0.8736466,0.9558166,0.5
s011953,0.48249006,0.38208377,0.76401234,0.26874948,0.5
s011954,0.051177494,0.20260091,0.3875744,0.118385084,0.5
s011958,0.03897507,0.14163722,0.1606607,0.06979492,0.5
s011960,0.10762492,0.20118472,0.55947053,0.2104416,0.5
s011978,0.8418256,0.6254381,0.856092,0.58308464,0.5
s011991,0.88563144,0.39047584,0.87439936,0.39140594,0.5
s011993,0.9552357,0.94891727,0.90448195,0.9548163,0.5
s012008,0.94024336,0.891811,0.78464925,0.9348725,0.5
s012013,0.25739157,0.24889915,0.25183168,0.11221038,0.5
s012027,0.055823144,0.05155819,0.57463354,0.060086653,0.5
s012031,0.9260366,0.9260366,0.858244,0.9579909,0.5
s012042,0.21601155,0.13846178,0.33025515,0.0973904,0.5
s012050,0.06632687,0.2148561,0.40016317,0.25036255,0.5
s012051,0.86904925,0.73829186,0.4139509,0.66475797,0.5
s012077,0.92262185,0.95013416,0.8794577,0.9568766,0.5
s012088,0.88602656,0.9380106,0.7791538,0.94796216,0.5
s012098,0.9370958,0.9142907,0.7572562,0.8769509,0.5
s012104,0.060640547,0.08616956,0.19759925,0.04385456,0.5
s012108,0.93403506,0.8729984,0.8264319,0.7989722,0.5
s012154,0.94197524,0.9410069,0.73791426,0.88100195,0.5
s012155,0.043609526,0.10158945,0.7685595,0.111627996,0.5
s012160,0.021698097,0.0849471,0.14928317,0.047958102,0.5
s012169,0.090253234,0.15482272,0.2196721,0.0894546,0.5
s012171,0.74186105,0.716417,0.78282857,0.7862948,0.5
s012180,0.72262484,0.6282934,0.3426815,0.58130306,0.5
s012185,0.037047166,0.107250325,0.26435837,0.07935289,0.5
s012217,0.12095703,0.287968,0.5954338,0.20307463,0.5
s012218,0.038538497,0.080069266,0.27590945,0.03308598,0.5
s012230,0.04023794,0.1201288,0.23144047,0.04822634,0.5
s012233,0.08464395,0.10706346,0.21255875,0.07146149,0.5
s012246,0.048586205,0.18417984,0.276007,0.12043882,0.5
s012254,0.036220055,0.09877259,0.19238758,0.057918087,0.5
s012257,0.111627996,0.34400254,0.45650062,0.2560871,0.5
s012259,0.0434469,0.07185127,0.5087653,0.05033063,0.5
s012265,0.0570714,0.05910154,0.17823958,0.020567095,0.5
s012277,0.057281975,0.14633106,0.33220208,0.07654563,0.5
s012297,0.032222297,0.12074952,0.1742697,0.1301748,0.5
s012304,0.045437217,0.09301681,0.6082451,0.07172113,0.5
s012306,0.023375316,0.11143445,0.23810701,0.057705317,0.5
s012312,0.037326887,0.05261895,0.20721471,0.03534408,0.5
s012321,0.023153411,0.07276838,0.18967113,0.045862664,0.5
s012338,0.087096825,0.3203959,0.4577729,0.20181322,0.5
s012343,0.09186979,0.23828422,0.26511872,0.12808825,0.5
s012358,0.040464837,0.03782129,0.23231015,0.025516605,0.5
s012376,0.052716404,0.10613343,0.30136204,0.1046602,0.5
s012383,0.9285385,0.9492946,0.64119774,0.9360516,0.5
s012384,0.9480585,0.94825053,0.80286485,0.9533619,0.5
s012385,0.03875619,0.12929276,0.2109288,0.10158945,0.5
s012400,0.9678993,0.85633236,0.96826136,0.6415347,0.5
s012418,0.8231863,0.548613,0.9408984,0.1404541,0.5
s012423,0.92290026,0.8906752,0.7759446,0.71849567,0.5
s012433,0.6396235,0.6375951,0.5454673,0.5784482,0.5
s012438,0.961171,0.91920847,0.570092,0.9097468,0.5
s012451,0.80286485,0.80084777,0.5529924,0.81888163,0.5
s012464,0.5570623,0.73810315,0.53348863,0.6771539,0.5
s012466,0.14235108,0.18068421,0.5297348,0.19713514,0.5
s012471,0.8504686,0.79865825,0.60434055,0.8338664,0.5
s012479,0.29695997,0.19269122,0.50488645,0.13788036,0.5
s012485,0.53810346,0.52180624,0.7140302,0.79310596,0.5
s012491,0.3203959,0.36988392,0.5701518,0.4773105,0.5
s012501,0.053601142,0.23988314,0.2712517,0.3473157,0.5
s012511,0.0996453,0.24908175,0.3644382,0.36658973,0.5
s012514,0.15418488,0.31605256,0.6410854,0.09877259,0.5
s012518,0.031261913,0.055106897,0.09704755,0.032283258,0.5
s012520,0.066085376,0.338405,0.7210563,0.12400069,0.5
s012530,0.950411,0.9032942,0.69368047,0.9046505,0.5
s012533,0.89858866,0.7789858,0.42757598,0.61607003,0.5
s012549,0.4063318,0.3047654,0.4315243,0.10141132,0.5
s012556,0.38664764,0.36636302,0.56787676,0.30373183,0.5
s012570,0.12126887,0.15869519,0.29158565,0.08344117,0.5
s012573,0.8113773,0.77167153,0.528579,0.68867785,0.5
s012577,0.8478418,0.75328517,0.74558365,0.7871142,0.5
s012581,0.8308688,0.6724393,0.90481883,0.7890712,0.5
s012583,0.09203286,0.19528697,0.27973008,0.10613343,0.5
s012587,0.325735,0.2881683,0.63193506,0.28866935,0.5
s012592,0.46793953,0.2798285,0.5378001,0.2516477,0.5
s012593,0.10837755,0.101055905,0.31869718,0.09138211,0.5
s012599,0.65102214,0.7092205,0.70821255,0.6119039,0.5
s012603,0.12095703,0.084191084,0.13195425,0.08122776,0.5
s012617,0.7399865,0.8156734,0.6296608,0.7937462,0.5
s012629,0.89010334,0.8702668,0.81888163,0.9001793,0.5
s012667,0.93980294,0.87418467,0.79645085,0.8535469,0.5
s012679,0.92441523,0.8233284,0.63193506,0.79565805,0.5
s012680,0.9314625,0.84428066,0.77662295,0.8299059,0.5
s012682,0.5986642,0.7439129,0.5327594,0.7217432,0.5
s012697,0.8115267,0.79975533,0.7358315,0.8171371,0.5
s012698,0.5521473,0.51065665,0.4520823,0.57928145,0.5
s012718,0.052424565,0.075995214,0.21900326,0.032713126,0.5
s012723,0.030675802,0.0416178,0.1501534,0.044764314,0.5
s012729,0.15571934,0.08479541,0.23988314,0.055412795,0.5
s012730,0.16803622,0.18922126,0.31827322,0.12819736,0.5
s012732,0.055208683,0.09285216,0.21783626,0.03442355,0.5
s012738,0.33851433,0.31647488,0.38554814,0.24508502,0.5
s012747,0.08866235,0.15843461,0.39326853,0.071073666,0.5
s012750,0.058776557,0.19821933,0.35387462,0.08021325,0.5
s012756,0.023509452,0.048047356,0.12400069,0.04560694,0.5
s012763,0.046724956,0.100524865,0.3124749,0.13240233,0.5
s012765,0.029145971,0.05910154,0.10837755,0.058453236,0.5
s012766,0.05223086,0.20450072,0.30715016,0.1480472,0.5
s012769,0.041695766,0.09138211,0.17258981,0.059537485,0.5
s012781,0.14743239,0.88100195,0.64846635,0.85729086,0.5
s012800,0.9328214,0.91730267,0.76942694,0.9130583,0.5
s012804,0.8940517,0.79581684,0.82544905,0.73354733,0.5
s012832,0.42757598,0.5001893,0.78530854,0.5042419,0.5
s012849,0.917746,0.9430336,0.74279505,0.909907,0.5
s012850,0.18624301,0.3896046,0.59083825,0.19132768,0.5
s012855,0.82090056,0.81331253,0.83642095,0.7527403,0.5
s012877,0.7999117,0.8050198,0.8183016,0.8288003,0.5
s012879,0.5496406,0.8147907,0.7191864,0.8490974,0.5
s012881,0.9026096,0.9235924,0.8891444,0.86601925,0.5
s012882,0.22592856,0.8204694,0.7550956,0.7761143,0.5
s012893,0.06572466,0.24059612,0.47948843,0.27678826,0.5
s012907,0.77304506,0.78825736,0.65367985,0.6940954,0.5
s012913,0.29047742,0.35476834,0.54970104,0.35521552,0.5
s012934,0.92643696,0.8778961,0.7676898,0.92441523,0.5
s012944,0.91490096,0.8949732,0.7864589,0.9053223,0.5
s012956,0.25293726,0.25590113,0.2425643,0.118385084,0.5
s012962,0.35097733,0.72311395,0.66093874,0.5088187,0.5
s012964,0.047691282,0.12570794,0.38341042,0.11797801,0.5
s012965,0.882022,0.77424216,0.72496766,0.7831604,0.5
s012980,0.15456733,0.37662312,0.38630033,0.25036255,0.5
s013002,0.090092994,0.13986565,0.22970797,0.12973315,0.5
s013007,0.1561049,0.40486032,0.4953767,0.29128316,0.5
s013015,0.23196201,0.6861598,0.7409249,0.6078378,0.5
s013020,0.018475592,0.055823144,0.15495056,0.077937685,0.5
s013028,0.054499872,0.1816984,0.23581158,0.33014715,0.5
s013033,0.116764,0.27904198,0.32928386,0.1766716,0.5
s013045,0.4553197,0.5475246,0.6978149,0.5824316,0.5
s013063,0.45816684,0.55477196,0.40898472,0.64332926,0.5
s013084,0.06052939,0.10484337,0.54483163,0.14977993,0.5
s013090,0.08479541,0.1112412,0.18359363,0.14057204,0.5
s013096,0.83346015,0.6680145,0.30455855,0.65279496,0.5
s013098,0.29168653,0.3190153,0.7604728,0.3267009,0.5
s013101,0.080069266,0.12158141,0.24113183,0.13386749,0.5
s013108,0.09401018,0.12158141,0.277473,0.1435475,0.5
s013154,0.91964257,0.92007446,0.7272981,0.82796735,0.5
s013155,0.14139993,0.2672169,0.27776673,0.22850062,0.5
s013166,0.9662198,0.8891444,0.76681787,0.94024336,0.5
s013176,0.7031419,0.6543428,0.78282857,0.6151457,0.5
s013180,0.7588682,0.68563384,0.8121234,0.633637,0.5
s013184,0.11456649,0.2607658,0.55087924,0.22456521,0.5
s013192,0.9488225,0.94240075,0.9097468,0.9167081,0.5
s013201,0.66345096,0.80700475,0.7794897,0.74316794,0.5
s013210,0.5394685,0.38873404,0.5183481,0.38300648,0.5
s013212,0.058238626,0.1404541,0.4046251,0.13998318,0.5
s013217,0.9574373,0.84758973,0.83141696,0.8897206,0.5
s013222,0.10230471,0.38919824,0.5811842,0.24346252,0.5
s013230,0.05261895,0.0607519,0.28616926,0.039564557,0.5
s013231,0.9240048,0.70720255,0.8288003,0.7136312,0.5
s013253,0.8345418,0.7789858,0.80882335,0.6608293,0.5
s013260,0.6929537,0.5960218,0.45317107,0.43974733,0.5
s013266,0.9393595,0.68320817,0.8441522,0.6797104,0.5
s013275,0.15947904,0.44592163,0.36161548,0.4330222,0.5
s013277,0.059210256,0.1112412,0.3330692,0.14163722,0.5
s013284,0.08359067,0.19528697,0.27115518,0.19390947,0.5
s013321,0.98314995,0.9595352,0.97334224,0.48617908,0.5
s013323,0.6761924,0.31142685,0.2758119,0.7177049,0.5
s013325,0.19178137,0.41347715,0.49723434,0.27590945,0.5
s013411,0.17511447,0.26607114,0.31710896,0.39012724,0.5
s013416,0.7897206,0.80115914,0.7033458,0.692226,0.5
s013419,0.5771379,0.25146383,0.27338037,0.43146437,0.5
s013431,0.47944272,0.38496998,0.32928386,0.45677322,0.5
s013433,0.34114337,0.18286288,0.25238404,0.19559409,0.5
s013435,0.7079098,0.5782696,0.5476153,0.6345433,0.5
s013442,0.32231265,0.15804437,0.3110082,0.28170192,0.5
s013447,0.71442884,0.7122322,0.5888891,0.6868954,0.5
s013467,0.6567684,0.7076068,0.59472775,0.28736767,0.5
s013468,0.22541659,0.29930997,0.4329023,0.31806138,0.5
s013472,0.23722231,0.1504028,0.31310463,0.1482937,0.5
s013473,0.87450653,0.7221353,0.7446563,0.62566686,0.5
s013483,0.91321325,0.8010035,0.7594039,0.8558512,0.5
s013489,0.46918583,0.3925697,0.6645403,0.42054012,0.5
s013501,0.5484014,0.4324229,0.4660861,0.470098,0.5
s013504,0.53783035,0.6434414,0.8198933,0.6228035,0.5
s013514,0.04410091,0.12581532,0.25739157,0.055515114,0.5
s013515,0.73866904,0.6979178,0.74706274,0.2744486,0.5
s013521,0.48778775,0.16559312,0.31584147,0.17050801,0.5
s013543,0.46229097,0.6481323,0.6266955,0.5436205,0.5
s013544,0.055208683,0.0921962,0.13741668,0.06052939,0.5
s013548,0.7538293,0.6176856,0.3431216,0.4192318,0.5
s013560,0.6093498,0.4570761,0.41501737,0.45619774,0.5
s013579,0.3643251,0.42990798,0.65555656,0.33155245,0.5
s013585,0.33155245,0.20914644,0.22354652,0.1989965,0.5
s013587,0.8168451,0.59625685,0.5030956,0.62337685,0.5
s013589,0.6880493,0.68489665,0.7843191,0.6252093,0.5
s013600,0.54961044,0.34676248,0.2929997,0.357119,0.5
s013617,0.53567535,0.3945508,0.44302803,0.4330821,0.5
s013618,0.46025854,0.2467148,0.43122482,0.2925953,0.5
s013623,0.35264748,0.23475733,0.17724052,0.57969785,0.5
s013629,0.21584621,0.40368438,0.21272224,0.19178137,0.5
s013635,0.91321325,0.8311431,0.68836373,0.7292306,0.5
s013640,0.6623598,0.45368537,0.37353298,0.51594,0.5
s013641,0.6709318,0.46213928,0.4020986,0.5095279,0.5
s013652,0.7297124,0.5113048,0.3047654,0.49746895,0.5
s013653,0.058453236,0.10743748,0.23970512,0.070816204,0.5
s013657,0.73335636,0.7136312,0.62234455,0.695338,0.5
s013671,0.370567,0.2467148,0.13296424,0.21419789,0.5
s013672,0.038683493,0.040162582,0.06656919,0.038538497,0.5
s013676,0.6225741,0.5578152,0.54728264,0.55383706,0.5
s013685,0.6004227,0.56049323,0.29849136,0.30621576,0.5
s013696,0.4460724,0.21223202,0.19946389,0.27904198,0.5
s013708,0.40115982,0.30549008,0.36330795,0.39525086,0.5
s013711,0.7826625,0.5993679,0.4819262,0.65654814,0.5
s013724,0.7554566,0.78249633,0.77321637,0.70740473,0.5
s013726,0.31531417,0.21883628,0.16586316,0.12560065,0.5
s013732,0.6889918,0.8264319,0.48709393,0.64779824,0.5
s013738,0.55805606,0.56997234,0.3784591,0.5965507,0.5
s013739,0.93318766,0.61676276,0.4254262,0.4709191,0.5
s013744,0.822617,0.54743385,0.32541335,0.05051767,0.5
s013752,0.7055822,0.72389543,0.41970742,0.6135839,0.5
s013754,0.523938,0.27279878,0.32252598,0.28467542,0.5
s013755,0.44402227,0.2925953,0.46553937,0.28776783,0.5
s013756,0.6017106,0.7043636,0.7373473,0.5003221,0.5
s013758,0.6280653,0.67082393,0.55468154,0.58871186,0.5
s013766,0.7435406,0.2961451,0.2501793,0.73866904,0.5
s013781,0.055208683,0.0921962,0.13741668,0.65279496,0.5
s013792,0.8293538,0.7804952,0.56685793,0.7314424,0.5
s013800,0.6663883,0.69160146,0.647018,0.6427689,0.5
s013841,0.9064877,0.68836373,0.81888163,0.56637836,0.5
s013852,0.79117644,0.6101051,0.30497235,0.37319025,0.5
s013859,0.79454446,0.5840932,0.6337503,0.70659554,0.5
s013865,0.13672362,0.50267595,0.44435376,0.7169128,0.5
s013870,0.38450763,0.40798187,0.3579041,0.4356614,0.5
s013881,0.76629364,0.3296075,0.520085,0.045437217,0.5
s013884,0.13523208,0.15469497,0.10521054,0.11066323,0.5
s013900,0.9234544,0.8085212,0.74927074,0.56487876,0.5
s013906,0.8174288,0.80837,0.7841538,0.70942193,0.5
s013909,0.7545535,0.6608293,0.49863148,0.6005984,0.5
s013920,0.067423776,0.043123372,0.208018,0.04099903,0.5
s013921,0.35097733,0.18432662,0.17823958,0.28897023,0.5
s013929,0.43686226,0.56277734,0.52844214,0.5185767,0.5
s013933,0.2739627,0.28368217,0.27454582,0.44408253,0.5
s013935,0.43734282,0.17809658,0.22422527,0.18388654,0.5
s013938,0.35678276,0.32756075,0.22832854,0.2769838,0.5
s013941,0.8115267,0.88463855,0.69802076,0.8468312,0.5
s013947,0.65390086,0.4344613,0.50603455,0.3744475,0.5
s013960,0.76454014,0.68215036,0.6005984,0.69139314,0.5
s013966,0.76100606,0.47823945,0.5450436,0.6453435,0.5
s013974,0.12095703,0.10762492,0.112015955,0.08834723,0.5
s013988,0.37834427,0.53282017,0.567637,0.5993679,0.5
s013991,0.7627777,0.84428066,0.65885663,0.76838577,0.5
s013995,0.2674082,0.17953056,0.24131057,0.26435837,0.5
s013997,0.28348374,0.20450072,0.18184364,0.56595856,0.5
s014003,0.1334152,0.13568956,0.17724052,0.4046839,0.5
s014015,0.5462541,0.21304953,0.2955348,0.20386598,0.5
s014018,0.67939144,0.44360042,0.32156652,0.40792292,0.5
s014034,0.50135994,0.30054024,0.2874677,0.17981844,0.5
s014036,0.17106119,0.24400254,0.37399015,0.23704566,0.5
s014044,0.3774259,0.26855758,0.46626836,0.35588682,0.5
s014052,0.72894126,0.6954414,0.73392886,0.57170683,0.5
s014081,0.83346015,0.7678639,0.57254356,0.68162084,0.5
s014088,0.8146434,0.75868946,0.44257626,0.64187145,0.5
s014092,0.05300978,0.30850264,0.18039528,0.14792407,0.5
s014094,0.21386933,0.35734323,0.3957762,0.43995786,0.5
s014100,0.87191176,0.5532639,0.68909645,0.5292938,0.5
s014106,0.49783325,0.4847307,0.45350388,0.4825663,0.5
s014107,0.5550132,0.5073542,0.34224167,0.532729,0.5
s014113,0.81888163,0.6349961,0.46089545,0.44664553,0.5
s014114,0.3742188,0.5719459,0.43128473,0.511892,0.5
s014139,0.1766716,0.41022456,0.55468154,0.3987576,0.5
s014146,0.33220208,0.5398021,0.35812855,0.62897736,0.5
s014160,0.7279754,0.6686639,0.30249408,0.544105,0.5
s014167,0.10320506,0.12304913,0.12304913,0.16858302,0.5
s014222,0.09186979,0.16198196,0.21370518,0.107250325,0.5
s014225,0.09687653,0.3333947,0.20275871,0.46529633,0.5
s014228,0.10521054,0.21518578,0.19821933,0.36761075,0.5
s014235,0.20402455,0.2441827,0.1538032,0.26038948,0.5
s014247,0.13614832,0.14928317,0.163579,0.13117322,0.5
