sample_id,indobert,indobertweet,mbert,transcript,visual
s011019,0.96795994,0.8296301,0.9590777,0.45232424,0.5
s011028,0.2779627,0.14330755,0.3176379,0.1742697,0.5
s011030,0.723993,0.70911986,0.8190264,0.49372897,0.5
s011031,0.20465964,0.32124704,0.55187565,0.31848517,0.5
s011032,0.84556025,0.86408126,0.76454014,0.71163136,0.5
s011037,0.8510886,0.8722386,0.8230441,0.58640444,0.5
s011054,0.9312127,0.880797,0.95695716,0.53682894,0.5
s011063,0.9859364,0.96672606,0.9830851,0.05291181,0.5
s011065,0.98439646,0.93569994,0.9810946,0.5917232,0.5
s011071,0.98942953,0.9757624,0.9815244,0.7195807,0.5
s011089,0.6802417,0.36466444,0.67017674,0.89010334,0.5
s011090,0.76838577,0.81815636,0.62337685,0.1112412,0.5
s011097,0.47082785,0.38127714,0.17441027,0.5792219,0.5
s011103,0.9656413,0.9488225,0.96995664,0.6149144,0.5
s011119,0.30300948,0.63148063,0.40045622,0.5444381,0.5
s011128,0.3330692,0.4844792,0.5691942,0.48637727,0.5
s011137,0.23739909,0.52495784,0.25330648,0.6048658,0.5
s011143,0.15571934,0.47344422,0.14645308,0.2986959,0.5
s011159,0.9511422,0.879043,0.8793542,0.8806945,0.5
s011160,0.95565146,0.891055,0.89533985,0.82032555,0.5
s011190,0.72749174,0.80821866,0.6623598,0.5731409,0.5
s011194,0.8264319,0.8130158,0.86703575,0.79645085,0.5
s011200,0.45398796,0.48627818,0.36274344,0.4097521,0.5
s011210,0.31299964,0.6541218,0.6215409,0.43080574,0.5
s011220,0.9405718,0.6391732,0.92590266,0.6502452,0.5
s011227,0.9801293,0.92762595,0.87125593,0.88856554,0.5
s011228,0.6270382,0.8872046,0.62566686,0.81271875,0.5
s011241,0.9725193,0.97298527,0.7966091,0.96028674,0.5
s011242,0.9657707,0.92956835,0.9492005,0.8984105,0.5
s011248,0.9739932,0.97161794,0.9434519,0.97724086,0.5
s011252,0.96458924,0.856092,0.90312344,0.81167597,0.5
s011277,0.69760895,0.4505105,0.8037906,0.49481216,0.5
s011294,0.45187068,0.83999664,0.88856554,0.7711549,0.5
s011308,0.96028674,0.94853723,0.9492005,0.9428234,0.5
s011312,0.9069832,0.9084556,0.91920847,0.93183565,0.5
s011321,0.9698426,0.95938325,0.8716935,0.9242787,0.5
s011333,0.9333094,0.9780936,0.9250947,0.96518475,0.5
s011335,0.91006696,0.8891444,0.7070003,0.8079157,0.5
s011357,0.85717136,0.82893884,0.55263025,0.9227612,0.5
s011363,0.9567152,0.94728357,0.81888163,0.96295285,0.5
s011389,0.9604354,0.79358625,0.8103289,0.7237978,0.5
s011407,0.91655886,0.8077641,0.80882335,0.6591858,0.5
s011411,0.9587699,0.9683812,0.93558234,0.9335521,0.5
s011412,0.09636511,0.1880256,0.2813069,0.13892841,0.5
s011414,0.9725715,0.9799382,0.9190633,0.96295285,0.5
s011425,0.98340684,0.82893884,0.6873153,0.8630457,0.5
s011426,0.90665317,0.8236123,0.9036349,0.7851439,0.5
s011444,0.051845465,0.20769644,0.20497774,0.16277891,0.5
s011446,0.96903247,0.93721074,0.8490974,0.96210754,0.5
s011450,0.91978675,0.8003801,0.7055822,0.7090191,0.5
s011477,0.96203625,0.9487276,0.80147004,0.94261247,0.5
s011481,0.9832145,0.9164094,0.88263035,0.85669243,0.5
s011484,0.96253246,0.8989441,0.8784186,0.86737317,0.5
s011493,0.7242856,0.57534945,0.29320207,0.4800216,0.5
s011498,0.8537909,0.84479356,0.83601975,0.8305941,0.5
s011503,0.80147004,0.7140302,0.8080672,0.67329913,0.5
s011509,0.42506817,0.684264,0.7666432,0.674801,0.5
s011522,0.9425068,0.9444849,0.83318895,0.9351099,0.5
s011547,0.9205043,0.86036915,0.92879725,0.8708172,0.5
s011548,0.9769348,0.89823216,0.952131,0.87810534,0.5
s011564,0.9614615,0.8454327,0.8047131,0.82976806,0.5
s011573,0.70354944,0.6772606,0.66974485,0.7916601,0.5
s011579,0.5383765,0.6184348,0.33960858,0.53282017,0.5
s011583,0.4117612,0.36999774,0.39624333,0.3143662,0.5
s011603,0.91920847,0.936285,0.8472108,0.92762595,0.5
s011615,0.91102153,0.84972197,0.76681787,0.87037706,0.5
s011647,0.07992552,0.15190639,0.13251455,0.1859472,0.5
s011650,0.90312344,0.8594279,0.5417422,0.70395666,0.5
s011659,0.18140818,0.35197905,0.35970145,0.31626368,0.5
s011663,0.9824905,0.95230865,0.98403233,0.5148348,0.5
s011664,0.7044652,0.5755284,0.63420355,0.822617,0.5
s011672,0.37662312,0.30404165,0.46809152,0.37022537,0.5
s011698,0.33917066,0.7109294,0.45831838,0.6725468,0.5
s011710,0.34942174,0.607605,0.43458128,0.5353717,0.5
s011712,0.84859616,0.692226,0.5643986,0.4760772,0.5
s011716,0.10762492,0.38624245,0.5990161,0.3161581,0.5
s011728,0.5380428,0.8824279,0.41851866,0.87925047,0.5
s011748,0.71432924,0.8308688,0.51557416,0.9168571,0.5
s011772,0.054499872,0.43914595,0.4117612,0.18140818,0.5
s011800,0.043609526,0.045183755,0.2024432,0.045268092,0.5
s011803,0.92788786,0.6169358,0.54295415,0.57463354,0.5
s011810,0.48768103,0.4879936,0.742048,0.37972334,0.5
s011813,0.96820134,0.9341553,0.8490974,0.8844391,0.5
s011814,0.87375444,0.7934263,0.6387226,0.7902067,0.5
s011816,0.9667888,0.9459013,0.9193534,0.9341553,0.5
s011826,0.87599933,0.8984105,0.6572085,0.94957596,0.5
s011835,0.58829796,0.40992922,0.263789,0.30136204,0.5
s011842,0.95759624,0.93171144,0.8550057,0.9383503,0.5
s011845,0.9425068,0.80746067,0.7634837,0.6810908,0.5
s011847,0.9651191,0.9190633,0.5182871,0.9491062,0.5
s011857,0.94901186,0.95447797,0.8113773,0.9559813,0.5
s011860,0.052716404,0.30259714,0.20386598,0.14057204,0.5
s011864,0.035211135,0.25330648,0.40627292,0.16789974,0.5
s011868,0.26626188,0.63011605,0.59572774,0.54728264,0.5
s011871,0.9027811,0.8037906,0.5070338,0.84453726,0.5
s011904,0.18535663,0.1526628,0.2949252,0.058238626,0.5
s011905,0.034164816,0.087252244,0.65610766,0.054198723,0.5
s011907,0.7277821,0.7106283,0.6970936,0.6276089,0.5
s011918,0.45737904,0.626924,0.6398486,0.46572158,0.5
s011923,0.034488525,0.17781086,0.39963588,0.097734325,0.5
s011927,0.03191915,0.1559763,0.3316607,0.070176296,0.5
s011937,0.74927074,0.39910883,0.49044916,0.42077807,0.5
s011938,0.8891444,0.44679642,0.79182106,0.39653543,0.5
s011939,0.46824348,0.23493282,0.4975491,0.11716747,0.5
s011941,0.94509614,0.9619649,0.87396973,0.96267307,0.5
s011967,0.064535476,0.13409412,0.5934915,0.11104825,0.5
s011977,0.96253246,0.9583042,0.7565375,0.9517737,0.5
s011982,0.93183565,0.68867785,0.67843354,0.66421366,0.5
s011987,0.94218844,0.9241418,0.7606507,0.9542227,0.5
s012005,0.94639885,0.9353465,0.80639565,0.9434519,0.5
s012011,0.8709269,0.6142205,0.7676898,0.5800547,0.5
s012026,0.84556025,0.8626991,0.74279505,0.8547634,0.5
s012040,0.23318209,0.40992922,0.5274991,0.484906,0.5
s012043,0.9360516,0.92892635,0.6744794,0.928668,0.5
s012046,0.81946033,0.6995624,0.6586371,0.4142471,0.5
s012069,0.12592275,0.19620942,0.3875744,0.08756384,0.5
s012087,0.79454446,0.7826625,0.62623847,0.8889517,0.5
s012099,0.8655654,0.91321325,0.5324859,0.9520419,0.5
s012124,0.94757545,0.952131,0.82573026,0.9698426,0.5
s012138,0.0607519,0.10894504,0.27435136,0.08897849,0.5
s012143,0.078078166,0.27038386,0.17809658,0.15469497,0.5
s012148,0.052424565,0.100348406,0.22575782,0.08166611,0.5
s012149,0.12885363,0.39542598,0.25219983,0.4238157,0.5
s012166,0.9393595,0.61352605,0.6654106,0.52492744,0.5
s012174,0.049313597,0.102844074,0.1480472,0.054903854,0.5
s012186,0.41111082,0.41851866,0.66985285,0.29138398,0.5
s012201,0.048948623,0.2216875,0.5479479,0.16694686,0.5
s012209,0.05834584,0.21518578,0.61138195,0.11818139,0.5
s012213,0.028274601,0.12527925,0.21419789,0.060197048,0.5
s012214,0.07751766,0.18506189,0.38491216,0.1435475,0.5
s012219,0.17525558,0.21883628,0.66974485,0.09501305,0.5
s012224,0.043123372,0.1397482,0.27933675,0.08359067,0.5
s012231,0.032589745,0.31226513,0.22541659,0.16817278,0.5
s012242,0.038683493,0.12808825,0.16052906,0.12635334,0.5
s012251,0.70942193,0.7465088,0.6237207,0.5420453,0.5
s012253,0.3747907,0.6981237,0.71353143,0.5888891,0.5
s012267,0.13927926,0.10762492,0.695338,0.10212548,0.5
s012274,0.034815196,0.031143833,0.13420753,0.035078675,0.5
s012279,0.057918087,0.22034244,0.254787,0.122418255,0.5
s012285,0.29706192,0.30404165,0.73772544,0.21816924,0.5
s012302,0.03289904,0.15405758,0.24006125,0.072374016,0.5
s012303,0.031439852,0.10951516,0.26626188,0.057705317,0.5
s012313,0.03963884,0.12189464,0.21866935,0.08803312,0.5
s012318,0.044847902,0.07696084,0.113776386,0.05399884,0.5
s012324,0.09484524,0.05910154,0.28866935,0.03897507,0.5
s012327,0.042722195,0.067423776,0.124638565,0.031858854,0.5
s012331,0.04733772,0.09721884,0.24006125,0.058560826,0.5
s012340,0.09807932,0.78365755,0.28616926,0.78032786,0.5
s012348,0.06966823,0.5316653,0.27561688,0.46757486,0.5
s012349,0.5135846,0.5348555,0.71582144,0.426441,0.5
s012351,0.953188,0.95388025,0.87810534,0.94699025,0.5
s012354,0.94197524,0.94825053,0.63635314,0.90295243,0.5
s012359,0.05033063,0.046378203,0.3986405,0.03085051,0.5
s012362,0.12710987,0.3397181,0.3545448,0.21141683,0.5
s012364,0.9056566,0.7687332,0.79518133,0.7181004,0.5
s012374,0.90087914,0.4286519,0.88778967,0.5055349,0.5
s012391,0.96391606,0.9187722,0.96391606,0.35633466,0.5
s012403,0.85318035,0.91789335,0.6940954,0.1435475,0.5
s012411,0.961678,0.78082967,0.90105337,0.35543922,0.5
s012439,0.9056566,0.7772999,0.60754675,0.8505928,0.5
s012448,0.7967673,0.7343101,0.8500957,0.7040584,0.5
s012450,0.024376597,0.084341794,0.19759925,0.069541745,0.5
s012452,0.14792407,0.15700755,0.5574839,0.09268778,0.5
s012462,0.50107956,0.76942694,0.66039145,0.8352149,0.5
s012473,0.044680867,0.18271701,0.2073752,0.300951,0.5
s012474,0.05350215,0.24274376,0.5281379,0.22936256,0.5
s012483,0.38769034,0.276007,0.62010413,0.4140101,0.5
s012497,0.5973143,0.3007456,0.36749724,0.1317307,0.5
s012500,0.03378023,0.035012625,0.10576342,0.063948415,0.5
s012515,0.09534945,0.113776386,0.28209728,0.1466974,0.5
s012525,0.54461974,0.50761735,0.6899327,0.22101425,0.5
s012532,0.7744129,0.61144,0.5556161,0.68920106,0.5
s012546,0.14755517,0.65445316,0.73829186,0.33036315,0.5
s012566,0.2391716,0.13240233,0.4666025,0.16317856,0.5
s012571,0.10650459,0.21288586,0.44338953,0.26817408,0.5
s012584,0.116764,0.29128316,0.25183168,0.2786492,0.5
s012615,0.046119746,0.08079154,0.19837458,0.071332,0.5
s012622,0.961678,0.93463427,0.74890363,0.9588471,0.5
s012630,0.9265699,0.74167407,0.47402242,0.6025879,0.5
s012643,0.16211456,0.25813892,0.19329959,0.20370755,0.5
s012644,0.10650459,0.10951516,0.24580847,0.07094483,0.5
s012652,0.3644382,0.3093366,0.20291664,0.31090358,0.5
s012665,0.8842393,0.8250265,0.3448846,0.8240375,0.5
s012674,0.8812066,0.8307315,0.68961924,0.77932185,0.5
s012675,0.83867973,0.5901298,0.566798,0.5225981,0.5
s012678,0.96765566,0.9273633,0.8850366,0.92944044,0.5
s012685,0.94427973,0.85848147,0.76171577,0.82949203,0.5
s012691,0.94122344,0.8543993,0.77982527,0.84959716,0.5
s012696,0.746139,0.5530829,0.71432924,0.66551924,0.5
s012703,0.039937314,0.20850107,0.35387462,0.12995382,0.5
s012707,0.15987214,0.19406214,0.263789,0.18184364,0.5
s012713,0.0355444,0.05232763,0.21419789,0.038321976,0.5
s012715,0.0563401,0.03527755,0.16572808,0.02470387,0.5
s012721,0.41572884,0.49958372,0.2780607,0.5597413,0.5
s012727,0.039121646,0.055106897,0.16118816,0.036700353,0.5
s012745,0.044597577,0.043528143,0.1480472,0.028274601,0.5
s012749,0.0279544,0.09982066,0.27086577,0.08555634,0.5
s012751,0.4276357,0.34587815,0.38618454,0.3031126,0.5
s012767,0.047780067,0.040845715,0.09807932,0.037256766,0.5
s012774,0.042962473,0.10951516,0.29838914,0.08850466,0.5
s012775,0.054298937,0.1390453,0.2221934,0.14163722,0.5
s012782,0.1534223,0.21816924,0.37364724,0.15856485,0.5
s012784,0.25757828,0.5512114,0.5182414,0.52844214,0.5
s012791,0.03534408,0.053206205,0.16291204,0.037186775,0.5
s012793,0.070176296,0.07185127,0.18417984,0.042722195,0.5
s012798,0.9091032,0.8271311,0.8147907,0.7762839,0.5
s012801,0.87621135,0.91978675,0.8271311,0.8595459,0.5
s012809,0.9320833,0.84325075,0.7937462,0.8656789,0.5
s012821,0.57254356,0.27688602,0.50613374,0.20609397,0.5
s012844,0.9537082,0.9230392,0.7017131,0.92617035,0.5
s012859,0.6627965,0.72282064,0.9005298,0.6982266,0.5
s012901,0.91949815,0.7864589,0.8022459,0.7767923,0.5
s012902,0.9429286,0.7501869,0.7318258,0.77475387,0.5
s012903,0.9302051,0.9071478,0.6475754,0.9076402,0.5
s012909,0.52789456,0.82118756,0.72496766,0.70831347,0.5
s012938,0.17092276,0.22953522,0.38439205,0.19759925,0.5
s012939,0.10837755,0.23022674,0.22558717,0.18403316,0.5
s012950,0.89312315,0.6071974,0.63736945,0.58070874,0.5
s012952,0.042483207,0.10338596,0.32541335,0.087720014,0.5
s012953,0.07172113,0.21206883,0.15908672,0.18111834,0.5
s012969,0.5921361,0.64187145,0.6598436,0.6727618,0.5
s012989,0.7089184,0.67896587,0.60626537,0.7687332,0.5
s012991,0.12378869,0.13869494,0.34997693,0.060863446,0.5
s012996,0.059537485,0.20721471,0.7514658,0.24798745,0.5
s013008,0.04054074,0.10017222,0.52938503,0.09073549,0.5
s013011,0.33144426,0.3287449,0.39963588,0.21386933,0.5
s013012,0.3323104,0.4254262,0.7411123,0.30704626,0.5
s013054,0.025419652,0.076683804,0.25701842,0.071981624,0.5
s013061,0.38052872,0.5316957,0.33982763,0.61543465,0.5
s013070,0.94834626,0.7577944,0.7704648,0.7611836,0.5
s013071,0.4426666,0.5577851,0.6811968,0.5568816,0.5
s013072,0.52278084,0.3738758,0.89442116,0.25183168,0.5
s013075,0.70089483,0.4499968,0.2666436,0.5853975,0.5
s013077,0.12189464,0.14475228,0.1668111,0.18683577,0.5
s013085,0.05232763,0.08882029,0.41935068,0.107812636,0.5
s013102,0.14378779,0.1991522,0.31605256,0.13730095,0.5
s013116,0.34786934,0.40680307,0.35108855,0.39770445,0.5
s013119,0.085403666,0.14010079,0.3680649,0.09704755,0.5
s013125,0.14187483,0.27512974,0.28269097,0.23440666,0.5
s013130,0.11797801,0.200871,0.60609055,0.16224726,0.5
s013136,0.13672362,0.2694217,0.2746431,0.24113183,0.5
s013149,0.93367314,0.8595459,0.909907,0.9342753,0.5
s013181,0.8895289,0.8722386,0.78365755,0.8862236,0.5
s013188,0.103748634,0.29767406,0.4039195,0.4214923,0.5
s013193,0.13986565,0.26588047,0.27757087,0.24274376,0.5
s013203,0.14021847,0.15869519,0.30652705,0.06620602,0.5
s013219,0.86373675,0.853669,0.80837,0.88700897,0.5
s013225,0.8906752,0.82190335,0.6152612,0.87810534,0.5
s013226,0.092359796,0.25645936,0.6727618,0.18817474,0.5
s013239,0.77063745,0.6508002,0.63906056,0.5971969,0.5
s013249,0.96432143,0.79787195,0.87546796,0.74890363,0.5
s013262,0.047074173,0.20561504,0.7574357,0.18877223,0.5
s013263,0.068662286,0.34532604,0.40333182,0.23074639,0.5
s013269,0.4005735,0.6172819,0.6033477,0.69378424,0.5
s013273,0.08050192,0.27855107,0.55618864,0.30136204,0.5
s013294,0.09912086,0.20609397,0.3191214,0.21174264,0.5
s013296,0.716417,0.7666432,0.59684443,0.6739432,0.5
s013302,0.9751545,0.9697281,0.9678385,0.55241895,0.5
s013324,0.96518475,0.94261247,0.96295285,0.43278244,0.5
s013326,0.52253723,0.50850594,0.4777369,0.38341042,0.5
s013330,0.97706646,0.947381,0.9658996,0.6721165,0.5
s013347,0.4019225,0.26322043,0.33187717,0.14878775,0.5
s013351,0.11576065,0.2507293,0.34389237,0.10356715,0.5
s013352,0.6924341,0.71592075,0.68151486,0.66017234,0.5
s013354,0.58788395,0.6258955,0.6092336,0.36003888,0.5
s013369,0.83031917,0.570092,0.8413048,0.5821941,0.5
s013373,0.30756596,0.15077753,0.2664527,0.32103413,0.5
s013375,0.33578634,0.2959416,0.19057333,0.282592,0.5
s013379,0.5033683,0.450722,0.6675812,0.39536762,0.5
s013385,0.66366893,0.4983186,0.18198898,0.43002766,0.5
s013391,0.33742183,0.20979328,0.30342212,0.49027377,0.5
s013398,0.57278246,0.49575055,0.4353013,0.45386693,0.5
s013404,0.8564525,0.8735388,0.69575167,0.6313671,0.5
s013417,0.076683804,0.09842541,0.29512835,0.045692034,0.5
s013422,0.8321002,0.728362,0.57164705,0.33252713,0.5
s013436,0.2516477,0.14547919,0.16735472,0.14694205,0.5
s013449,0.32412842,0.21190567,0.1742697,0.14330755,0.5
s013450,0.4185781,0.26435837,0.253861,0.2944178,0.5
s013455,0.64924514,0.5094517,0.5752898,0.4318238,0.5
s013456,0.6755506,0.6668223,0.60807055,0.59490436,0.5
s013463,0.6680145,0.42024264,0.21783626,0.2562732,0.5
s013496,0.5785077,0.7498207,0.4598341,0.50280374,0.5
s013520,0.31362996,0.24617071,0.21883628,0.22575782,0.5
s013549,0.3975875,0.2516477,0.36568317,0.286269,0.5
s013568,0.39065018,0.22084616,0.28666824,0.28022227,0.5
s013574,0.91978675,0.7762839,0.5901298,0.3628563,0.5
s013582,0.5966095,0.6395109,0.6154924,0.532729,0.5
s013586,0.055208683,0.0921962,0.13741668,0.06052939,0.5
s013590,0.3002324,0.19605544,0.18082884,0.13695431,0.5
s013591,0.5341265,0.57296175,0.39934304,0.53494656,0.5
s013595,0.81257004,0.6132944,0.6163587,0.6247515,0.5
s013606,0.20946968,0.27367145,0.10951516,0.25275275,0.5
s013616,0.3644382,0.14694205,0.23458196,0.16926852,0.5
s013627,0.30280325,0.20769644,0.29634872,0.30373183,0.5
s013631,0.8557306,0.81271875,0.79390603,0.7037531,0.5
s013634,0.043123372,0.053799648,0.11008787,0.024469668,0.5
s013658,0.31195065,0.2501793,0.4543511,0.28002533,0.5
s013670,0.15316878,0.10951516,0.45695496,0.13523208,0.5
s013698,0.43578145,0.36624962,0.57242405,0.3967107,0.5
s013706,0.7295198,0.54101485,0.6008912,0.4913644,0.5
s013719,0.30218512,0.28189954,0.2043419,0.3309035,0.5
s013743,0.2617081,0.26435837,0.30280325,0.24184732,0.5
s013748,0.8940517,0.8260112,0.7728737,0.7595823,0.5
s013757,0.052521676,0.062103126,0.22067818,0.04560694,0.5
s013777,0.53376204,0.4112291,0.6724393,0.41495815,0.5
s013802,0.3684057,0.28826845,0.21883628,0.34753713,0.5
s013803,0.54304504,0.53704137,0.5871148,0.64119774,0.5
s013806,0.41822165,0.2946207,0.19238758,0.39321026,0.5
s013812,0.09790669,0.049405243,0.17455094,0.041230027,0.5
s013816,0.29188833,0.16844618,0.2468963,0.1534223,0.5
s013821,0.19147882,0.10875559,0.18010667,0.091220066,0.5
s013829,0.34820172,0.25423113,0.314682,0.23863891,0.5
s013833,0.501256,0.41318113,0.4466154,0.39041775,0.5
s013837,0.27318642,0.3625177,0.40127715,0.3857217,0.5
s013842,0.82417905,0.648021,0.4359015,0.586286,0.5
s013847,0.59837085,0.644337,0.5225067,0.24346252,0.5
s013863,0.39344332,0.55769473,0.26817408,0.41994524,0.5
s013867,0.61958635,0.66486675,0.67362124,0.7040584,0.5
s013868,0.48955688,0.2849738,0.18184364,0.8250265,0.5
s013871,0.3284217,0.3580163,0.274157,0.2516477,0.5
s013875,0.101767845,0.16438228,0.15778464,0.11318691,0.5
s013890,0.4336816,0.44188374,0.46386927,0.4210756,0.5
s013894,0.49930432,0.7831604,0.674265,0.77407146,0.5
s013895,0.467818,0.3192275,0.32906824,0.47837654,0.5
s013896,0.7195807,0.7854732,0.648689,0.60241246,0.5
s013912,0.04185213,0.044597577,0.1397482,0.3765085,0.5
s013922,0.65577704,0.597373,0.685318,0.5442867,0.5
s013923,0.34775856,0.3188032,0.35510373,0.3580163,0.5
s013924,0.40180513,0.21518578,0.43116498,0.33567742,0.5
s013934,0.14139993,0.29401222,0.25128007,0.26284182,0.5
s013943,0.15329549,0.22644134,0.18025091,0.09825223,0.5
s013945,0.8621197,0.8200375,0.7296161,0.71849567,0.5
s013951,0.36466444,0.528001,0.56553864,0.4695051,0.5
s013977,0.06176271,0.09790669,0.2498131,0.09041373,0.5
s013983,0.7098244,0.5365861,0.5523888,0.45692462,0.5
s013989,0.8418256,0.7762839,0.45746994,0.572663,0.5
s014007,0.6002469,0.5475246,0.6827853,0.40503684,0.5
s014012,0.8100285,0.55368626,0.5546514,0.53446066,0.5
s014014,0.8010035,0.6003641,0.6822562,0.47787395,0.5
s014016,0.0394904,0.05042407,0.13420753,0.019493872,0.5
s014021,0.8470844,0.68920106,0.72749174,0.36738375,0.5
s014025,0.5452555,0.44800362,0.22541659,0.48293206,0.5
s014031,0.4514474,0.23005375,0.31753206,0.20914644,0.5
s014039,0.3233801,0.4720446,0.3774259,0.43050647,0.5
s014048,0.78464925,0.8345418,0.66257817,0.68951476,0.5
s014050,0.67082393,0.7325918,0.45347363,0.67415774,0.5
s014051,0.8734309,0.63736945,0.71671456,0.7337381,0.5
s014058,0.63624007,0.7232117,0.63443005,0.5679366,0.5
s014062,0.61878043,0.7858021,0.63443005,0.66268736,0.5
s014073,0.32541335,0.24562746,0.26874948,0.07935289,0.5
s014084,0.07290027,0.034488525,0.26114246,0.03085051,0.5
s014087,0.30300948,0.63148063,0.40045622,0.5444381,0.5
s014099,0.12549344,0.38647398,0.26607114,0.3455468,0.5
s014111,0.18417984,0.12043882,0.27717942,0.083890386,0.5
s014123,0.18140818,0.35197905,0.35970145,0.31626368,0.5
s014125,0.068537496,0.042245496,0.15027806,0.047514185,0.5
s014135,0.062445287,0.116764,0.20291664,0.118385084,0.5
s014138,0.891811,0.65246284,0.6533481,0.62509483,0.5
s014143,0.6082451,0.372277,0.47186202,0.18639107,0.5
s014158,0.24059612,0.28239405,0.3891402,0.29188833,0.5
s014168,0.1066906,0.26798248,0.33133605,0.17553808,0.5
s014212,0.11576065,0.2507293,0.3421318,0.29380956,0.5
s014216,0.12453206,0.22388572,0.17938675,0.17272931,0.5
s014223,0.071073666,0.16586316,0.38856,0.09568694,0.5
s014226,0.32060856,0.24382246,0.5306318,0.33448073,0.5
s014236,0.25701842,0.30084828,0.4035081,0.25238404,0.5
s014237,0.91891783,0.64567864,0.6897238,0.61120796,0.5
s014238,0.5250035,0.381738,0.3262714,0.3860688,0.5
s014255,0.13296424,0.16776334,0.21766995,0.16411418,0.5
s014268,0.33917066,0.7109294,0.45831838,0.6725468,0.5
s014273,0.036288295,0.23970512,0.15077753,0.27338037,0.5
s014277,0.4050957,0.17455094,0.20323272,0.24346252,0.5
s014287,0.44501695,0.4310452,0.23423146,0.359589,0.5
s014302,0.23739909,0.52495784,0.25330648,0.6048658,0.5
s014313,0.49815658,0.70344764,0.46563044,0.5532639,0.5
s014318,0.9349913,0.8348113,0.7163179,0.68236214,0.5
s014328,0.06348236,0.23283306,0.38300648,0.38381448,0.5
s014339,0.2674082,0.26322043,0.5067478,0.36863297,0.5
s014370,0.45305008,0.7514658,0.3694288,0.75346667,0.5
s014383,0.34942174,0.607605,0.43458128,0.5353717,0.5
s014392,0.113776386,0.09912086,0.314998,0.09790669,0.5
s014440,0.95751673,0.8912444,0.9458012,0.88582915,0.5623481
s014476,0.9537082,0.9328214,0.9627432,0.92441523,0.5505717
s014481,0.14390807,0.82949203,0.81227237,0.83400166,0.47173014
s014493,0.94068086,0.83748704,0.89218736,0.87716144,0.4739731
s014499,0.89947516,0.8440237,0.92064714,0.8916225,0.48126677
s014503,0.8996516,0.91383046,0.9494823,0.9284088,0.59620935
s014511,0.9436599,0.5984882,0.713132,0.6031724,0.5089512
s014515,0.9596866,0.9324533,0.95606345,0.9407897,0.5762275
s014522,0.852199,0.8546422,0.7588682,0.8547634,0.5355424
s014526,0.9219218,0.9272316,0.9071478,0.95869267,0.51095086
s014527,0.9207897,0.91259205,0.915356,0.9339146,0.48518023
s014537,0.8951567,0.9349913,0.9309621,0.9328214,0.5
s014541,0.966347,0.9641868,0.9748691,0.9549004,0.51839775
s014548,0.95775455,0.91655886,0.9281487,0.8814109,0.42589697
s014552,0.9349913,0.8923751,0.8726732,0.915356,0.5797711
s014566,0.967101,0.9339146,0.9491062,0.96232057,0.5231634
s014575,0.9593071,0.9528382,0.9662198,0.9462997,0.51951706
s014576,0.95783347,0.9456007,0.9571178,0.9649213,0.50059223
s014608,0.6003641,0.8698252,0.90481883,0.9038049,0.56233734
s014619,0.95759624,0.9272316,0.9509604,0.9203613,0.5183317
s014623,0.95783347,0.9142907,0.96628344,0.95068645,0.5214676
s014633,0.63590103,0.4889163,0.6329566,0.4771278,0.53218997
s014647,0.60112536,0.91102153,0.92290026,0.917746,0.546701
s014651,0.9217811,0.9263037,0.9533619,0.9407897,0.54066694
s014654,0.88582915,0.728362,0.84117436,0.7043636,0.4869005
s014666,0.9694401,0.91490096,0.96909106,0.91715443,0.5756751
s014674,0.9610981,0.94417685,0.92495924,0.9583042,0.5481661
s014678,0.89606965,0.83548355,0.89805347,0.8692713,0.5180958
s014681,0.7937462,0.7177049,0.7966091,0.76646847,0.5001766
s014682,0.96820134,0.8834373,0.8098782,0.906156,0.541473
s014689,0.8504686,0.7816642,0.89048487,0.70028025,0.5125959
s014692,0.82147413,0.8784186,0.70740473,0.90448195,0.4905148
s014693,0.83196384,0.7767923,0.8678218,0.8204694,0.5711817
s014711,0.1526628,0.5393472,0.41709343,0.42596337,0.4766141
s014724,0.9291838,0.93033177,0.82796735,0.9360516,0.5483696
s014736,0.04594821,0.08314291,0.063831605,0.0705596,0.42546782
s014744,0.07821887,0.3994602,0.11940814,0.22781274,0.5066438
s014752,0.06052939,0.17539679,0.300951,0.20386598,0.5020991
s014753,0.07463504,0.3678378,0.1576549,0.2842779,0.5069747
s014758,0.049681153,0.11736965,0.20785716,0.08756384,0.4755436
s014772,0.13869494,0.104294725,0.304145,0.09636511,0.5299794
s014774,0.080069266,0.21223202,0.27028757,0.17909943,0.5748982
s014787,0.094176665,0.28726768,0.24562746,0.24382246,0.4920695
s014789,0.3671568,0.5346429,0.7606507,0.70679796,0.5306124
s014795,0.15856485,0.23039988,0.33025515,0.32885265,0.52663255
s014807,0.019087434,0.22473529,0.28776783,0.12819736,0.46003795
s014811,0.050893717,0.13672362,0.1112412,0.08586246,0.5111615
s014815,0.18713269,0.40045622,0.25776508,0.28467542,0.4709984
s014823,0.31320965,0.35353976,0.4009839,0.25757828,0.48056716
s014833,0.063366346,0.2216875,0.1308397,0.17092276,0.49245456
s014838,0.05572029,0.086632065,0.1347759,0.080069266,0.42668673
s014839,0.2391716,0.6798167,0.20354916,0.6806664,0.47213852
s014859,0.026810197,0.18198898,0.2672169,0.2211824,0.49680123
s014864,0.08929565,0.24310297,0.1468197,0.21060391,0.471631
